emp_no,first_name,last_name,title,from_date,to_date
11988,Chinya,Chinin,Engineer,1985-11-03,1990-11-03
11988,Chinya,Chinin,Senior Engineer,1990-11-03,2001-12-31
11993,Marit,Dalphin,Senior Staff,1996-10-22,9999-01-01
12011,Zhilian,Coorg,Senior Staff,1997-07-22,9999-01-01
12011,Zhilian,Coorg,Staff,1988-07-22,1997-07-22
12025,Jaewoo,Heiserman,Staff,1985-02-28,1990-06-09
12033,Visit,Serot,Engineer,1997-11-30,1999-02-07
12036,Mads,Ratzlaff,Senior Staff,1995-09-05,9999-01-01
12036,Mads,Ratzlaff,Staff,1986-09-05,1995-09-05
12037,Arunas,Katzenelson,Senior Staff,1992-09-30,9999-01-01
12037,Arunas,Katzenelson,Staff,1986-10-01,1992-09-30
12050,Yuchang,Tchuente,Assistant Engineer,1989-04-01,1996-04-01
12050,Yuchang,Tchuente,Engineer,1996-04-01,9999-01-01
12052,Masako,Khasidashvili,Technique Leader,1986-04-07,1988-08-29
12062,Margareta,Worfolk,Senior Staff,1996-01-04,9999-01-01
12069,Ayonca,Burnard,Assistant Engineer,1985-05-13,1990-05-13
12069,Ayonca,Burnard,Engineer,1990-05-13,1995-05-13
12069,Ayonca,Burnard,Senior Engineer,1995-05-13,9999-01-01
12070,Ger,Shokrollahi,Technique Leader,1988-11-14,9999-01-01
12076,Karlis,Siprelle,Senior Staff,1985-03-25,9999-01-01
12082,Xinan,Yamaashi,Senior Staff,1992-01-29,9999-01-01
12082,Xinan,Yamaashi,Staff,1986-01-29,1992-01-29
12087,Weijing,Jumpertz,Engineer,1986-08-16,1993-03-24
12089,Bilhanan,Socorro,Senior Staff,1994-10-22,9999-01-01
12089,Bilhanan,Socorro,Staff,1986-10-22,1994-10-22
12099,Nobuyoshi,Kuzuoka,Senior Staff,1999-02-15,9999-01-01
12099,Nobuyoshi,Kuzuoka,Staff,1994-02-15,1999-02-15
12103,Becky,Erie,Staff,1990-04-23,1992-09-18
12112,Satyanarayana,Avouris,Senior Staff,1997-09-26,9999-01-01
12112,Satyanarayana,Avouris,Staff,1989-09-26,1997-09-26
12122,Satoru,Krone,Engineer,1987-07-24,1992-07-23
12122,Satoru,Krone,Senior Engineer,1992-07-23,9999-01-01
12123,Xiahua,Syrzycki,Senior Staff,1994-07-18,9999-01-01
12123,Xiahua,Syrzycki,Staff,1987-07-18,1994-07-18
12125,Shounak,Erman,Engineer,1997-03-31,9999-01-01
12128,Yannik,Barreiro,Staff,1997-08-16,1998-11-25
12149,Suebskul,Grandbois,Senior Staff,1988-10-01,9999-01-01
12159,Shem,Perly,Senior Engineer,1985-07-17,9999-01-01
12165,Xiaobin,Maquelin,Senior Engineer,1994-08-29,9999-01-01
12173,Adel,Nanard,Senior Engineer,1998-09-20,2000-05-20
12183,Harngdar,Iisaku,Engineer,1998-04-04,9999-01-01
12192,Feiyu,Klyachko,Engineer,1986-09-02,1991-09-02
12192,Feiyu,Klyachko,Senior Engineer,1991-09-02,9999-01-01
12205,Sushant,Rossi,Senior Engineer,1987-11-11,9999-01-01
12206,Barton,Janetzko,Assistant Engineer,1985-03-27,1993-03-27
12206,Barton,Janetzko,Engineer,1993-03-27,2001-03-27
12206,Barton,Janetzko,Senior Engineer,2001-03-27,9999-01-01
12218,Yaghout,Strooper,Engineer,1991-03-12,2000-03-11
12218,Yaghout,Strooper,Senior Engineer,2000-03-11,9999-01-01
12221,Vincent,Melter,Engineer,1985-09-16,1991-09-16
12221,Vincent,Melter,Senior Engineer,1991-09-16,9999-01-01
12222,Abdelwaheb,Holburn,Senior Staff,1996-08-14,9999-01-01
12222,Abdelwaheb,Holburn,Staff,1987-08-15,1996-08-14
12223,Niteen,Koyama,Engineer,1986-08-13,1995-08-13
12223,Niteen,Koyama,Senior Engineer,1995-08-13,9999-01-01
12247,Subbu,Penttonen,Technique Leader,1985-04-09,9999-01-01
12249,Eldridge,Sadowski,Engineer,1987-06-21,1996-06-20
12249,Eldridge,Sadowski,Senior Engineer,1996-06-20,9999-01-01
12254,Chaitali,Stafford,Engineer,1988-12-23,1989-10-31
12256,Guadalupe,Reghbati,Senior Staff,1992-08-26,9999-01-01
12256,Guadalupe,Reghbati,Staff,1985-08-26,1992-08-26
12264,Mart,Pagter,Engineer,1998-01-09,9999-01-01
12270,Shakhar,Kornyak,Senior Staff,1996-08-19,9999-01-01
12270,Shakhar,Kornyak,Staff,1989-08-19,1996-08-19
12272,Behnaam,Grandbois,Senior Staff,1992-12-07,9999-01-01
12272,Behnaam,Grandbois,Staff,1987-12-08,1992-12-07
12274,Garnik,Papadias,Engineer,1988-04-01,1989-01-18
12276,Yongmin,Lenart,Engineer,1993-06-13,2001-06-13
12276,Yongmin,Lenart,Senior Engineer,2001-06-13,2001-09-25
12303,Godehard,Braccini,Senior Staff,1988-06-13,1988-07-19
12308,Mototsugu,Cronau,Senior Staff,1991-08-11,9999-01-01
12308,Mototsugu,Cronau,Staff,1985-08-11,1991-08-11
12311,Susanne,Lubachevsky,Senior Engineer,1985-10-22,9999-01-01
12312,Chenye,Velasco,Assistant Engineer,1988-11-24,1994-11-24
12312,Chenye,Velasco,Engineer,1994-11-24,1996-12-18
12327,DAIDA,Bruckman,Engineer,1986-10-16,1992-10-15
12327,DAIDA,Bruckman,Senior Engineer,1992-10-15,9999-01-01
12335,Arnould,Genin,Senior Staff,1995-12-01,2000-06-19
12341,Rasiah,Luga,Engineer,1985-05-25,1990-05-25
12341,Rasiah,Luga,Senior Engineer,1990-05-25,9999-01-01
12343,Sorina,Slaats,Senior Staff,1997-08-25,9999-01-01
12343,Sorina,Slaats,Staff,1988-08-25,1997-08-25
12365,Kamakshi,Bisiani,Engineer,1988-09-12,1994-09-12
12365,Kamakshi,Bisiani,Senior Engineer,1994-09-12,9999-01-01
12373,Mooi,Driscoll,Senior Staff,1993-11-11,9999-01-01
12395,Sanjit,Felder,Senior Staff,1995-06-05,9999-01-01
12399,Mihalis,Luga,Senior Staff,1996-12-06,9999-01-01
12399,Mihalis,Luga,Staff,1987-12-07,1996-12-06
12411,Shao,Ibel,Senior Staff,1991-08-17,9999-01-01
12411,Shao,Ibel,Staff,1986-08-17,1991-08-17
12413,Hugh,Gadepally,Engineer,1994-03-04,1999-03-04
12413,Hugh,Gadepally,Senior Engineer,1999-03-04,9999-01-01
12415,Uri,Sluis,Staff,1994-10-17,1998-10-10
12417,Dannz,Spelt,Senior Engineer,1998-02-02,9999-01-01
12422,Berhard,Demos,Senior Staff,2001-06-07,9999-01-01
12422,Berhard,Demos,Staff,1993-06-07,2001-06-07
12451,Pramod,Marzano,Engineer,1986-11-26,1991-11-26
12451,Pramod,Marzano,Senior Engineer,1991-11-26,1995-03-18
12454,Kerryn,Farris,Staff,1998-12-18,9999-01-01
12464,Shai,Milicic,Staff,1998-06-01,9999-01-01
12475,Filipe,Roison,Engineer,1987-04-26,1996-04-25
12475,Filipe,Roison,Senior Engineer,1996-04-25,9999-01-01
12478,Yahiko,Hopewell,Senior Staff,1997-07-05,1998-12-11
12478,Yahiko,Hopewell,Staff,1991-07-06,1997-07-05
12487,Mona,Reghbati,Senior Staff,1998-12-07,9999-01-01
12489,Arnould,Munck,Senior Engineer,1986-04-11,9999-01-01
12490,Jackson,Muchinsky,Engineer,1994-05-09,2000-05-08
12490,Jackson,Muchinsky,Senior Engineer,2000-05-08,9999-01-01
12493,Filipp,Menhardt,Senior Engineer,1988-08-08,1988-12-04
12497,Stein,Penz,Senior Staff,1997-09-25,9999-01-01
12497,Stein,Penz,Staff,1989-09-25,1997-09-25
12501,Morrie,Matheson,Senior Staff,1986-06-05,9999-01-01
12504,Adly,Rosaz,Engineer,1997-08-14,9999-01-01
12514,Tomofumi,Melter,Engineer,1999-11-13,9999-01-01
12528,Conor,Cincotta,Senior Staff,1997-09-24,9999-01-01
12528,Conor,Cincotta,Staff,1988-09-24,1997-09-24
12534,Yongmao,Gerlach,Senior Engineer,1985-08-14,9999-01-01
12541,Shih,Nanard,Senior Staff,1996-08-31,9999-01-01
12541,Shih,Nanard,Staff,1988-08-31,1996-08-31
12542,Kazuhide,Bouloucos,Senior Staff,1993-09-11,9999-01-01
12542,Kazuhide,Bouloucos,Staff,1987-09-12,1993-09-11
12551,Jeane,Tzvieli,Engineer,1987-12-04,1993-12-03
12551,Jeane,Tzvieli,Senior Engineer,1993-12-03,9999-01-01
12553,Aral,Vesna,Senior Staff,1987-02-28,9999-01-01
12557,Stafford,Kopetz,Senior Engineer,1988-03-20,9999-01-01
12589,Anoosh,Chleq,Engineer,1988-09-08,1997-09-08
12589,Anoosh,Chleq,Senior Engineer,1997-09-08,9999-01-01
12596,Breannda,Roisin,Senior Staff,1996-09-29,9999-01-01
12601,Ghassan,Simkin,Assistant Engineer,1992-07-09,1997-07-09
12601,Ghassan,Simkin,Engineer,1997-07-09,2002-07-09
12601,Ghassan,Simkin,Senior Engineer,2002-07-09,9999-01-01
12608,Nectarios,Mondadori,Senior Staff,2000-02-22,9999-01-01
12608,Nectarios,Mondadori,Staff,1991-02-22,2000-02-22
12635,Xinyu,Restivo,Engineer,1995-02-03,2000-02-03
12635,Xinyu,Restivo,Senior Engineer,2000-02-03,9999-01-01
12637,Poorav,Karner,Senior Staff,1995-11-02,1999-01-08
12637,Poorav,Karner,Staff,1990-11-02,1995-11-02
12638,Yuqun,Seiwald,Engineer,1999-04-29,9999-01-01
12642,Suebskul,Gips,Senior Staff,2001-10-28,9999-01-01
12642,Suebskul,Gips,Staff,1996-10-28,2001-10-28
12651,Pragnesh,Bael,Senior Staff,1988-01-27,9999-01-01
12662,Leucio,Alvarado,Assistant Engineer,1985-08-27,1994-08-27
12662,Leucio,Alvarado,Engineer,1994-08-27,9999-01-01
12663,Nobuyoshi,Stellhorn,Technique Leader,1986-09-29,9999-01-01
12664,Zhonghua,Parveen,Staff,1999-08-04,9999-01-01
12678,Carrsten,Borovoy,Engineer,1999-06-26,2000-04-22
12689,Luerbio,Boudaillier,Engineer,1992-11-23,2001-11-23
12689,Luerbio,Boudaillier,Senior Engineer,2001-11-23,9999-01-01
12691,Oddvar,Gils,Engineer,1992-08-25,1998-08-25
12691,Oddvar,Gils,Senior Engineer,1998-08-25,9999-01-01
12694,Kazuhira,Luders,Engineer,1995-12-01,1998-05-30
12697,Uri,Brizzi,Senior Staff,1994-07-11,9999-01-01
12697,Uri,Brizzi,Staff,1986-07-11,1994-07-11
12709,Ronghao,Botman,Engineer,1995-02-26,2001-02-25
12709,Ronghao,Botman,Senior Engineer,2001-02-25,9999-01-01
12717,Tzu,Jiafu,Staff,1999-10-20,9999-01-01
12722,Elliott,Cheshire,Senior Staff,1985-03-29,9999-01-01
12726,Fumitake,Panwar,Senior Engineer,1994-05-19,9999-01-01
12729,Nahla,Rahier,Engineer,1992-10-15,1997-10-15
12729,Nahla,Rahier,Senior Engineer,1997-10-15,9999-01-01
12730,Barry,Perl,Technique Leader,1993-07-24,1998-03-24
12731,Yongmao,Waymire,Senior Staff,1988-04-05,9999-01-01
12732,Mara,Takanami,Senior Staff,1988-04-06,9999-01-01
12734,Gil,Frijda,Senior Engineer,1986-03-03,9999-01-01
12755,Rildo,Rodite,Senior Staff,1994-03-18,9999-01-01
12755,Rildo,Rodite,Staff,1987-03-18,1994-03-18
12759,LiMin,Kuszyk,Senior Staff,1987-05-31,1996-01-02
12773,Jenwei,Lovengreen,Engineer,1985-03-05,1994-03-05
12773,Jenwei,Lovengreen,Senior Engineer,1994-03-05,9999-01-01
12775,Mariangiola,Berendt,Assistant Engineer,1991-02-24,1999-02-24
12775,Mariangiola,Berendt,Engineer,1999-02-24,2002-04-05
12790,Gunilla,Perl,Senior Staff,2000-08-07,9999-01-01
12790,Gunilla,Perl,Staff,1995-08-08,2000-08-07
12795,Masoud,Fordan,Senior Staff,1997-06-23,9999-01-01
12795,Masoud,Fordan,Staff,1988-06-23,1997-06-23
12798,Lillian,Beeson,Senior Staff,1996-12-26,9999-01-01
12798,Lillian,Beeson,Staff,1987-12-27,1996-12-26
12803,Gad,Boissier,Senior Staff,1990-03-16,9999-01-01
12803,Gad,Boissier,Staff,1985-03-16,1990-03-16
12815,Sushant,Junot,Senior Staff,1993-02-27,9999-01-01
12815,Sushant,Junot,Staff,1985-02-27,1993-02-27
12816,Freyja,Ramras,Engineer,1985-04-18,1992-04-18
12816,Freyja,Ramras,Senior Engineer,1992-04-18,1999-09-08
12819,Mountaz,Gubsky,Engineer,1989-09-09,1996-09-09
12819,Mountaz,Gubsky,Senior Engineer,1996-09-09,9999-01-01
12846,Krisda,Cyne,Senior Staff,2000-10-15,2001-01-15
12846,Krisda,Cyne,Staff,1994-10-16,2000-10-15
12848,Kazuhide,Smeets,Engineer,1997-05-11,9999-01-01
12853,Mang,Brobst,Senior Staff,1993-01-04,1996-10-03
12853,Mang,Brobst,Staff,1987-01-05,1993-01-04
12863,Leif,Matheson,Engineer,1985-09-06,1990-09-06
12863,Leif,Matheson,Senior Engineer,1990-09-06,9999-01-01
12872,Marl,Schmittgen,Senior Staff,1993-09-09,9999-01-01
12872,Marl,Schmittgen,Staff,1986-09-09,1993-09-09
12876,Apostol,Goodrum,Engineer,1999-09-01,2000-12-24
12879,Baruch,Eugenio,Engineer,1990-06-11,1995-06-11
12879,Baruch,Eugenio,Senior Engineer,1995-06-11,9999-01-01
12888,Martien,Erni,Senior Staff,1992-05-06,1995-04-07
12888,Martien,Erni,Staff,1986-05-07,1992-05-06
12890,Neven,Casley,Senior Staff,1985-10-31,9999-01-01
12893,Licheng,Crouzet,Senior Staff,1995-03-18,9999-01-01
12893,Licheng,Crouzet,Staff,1987-03-18,1995-03-18
12895,Roddy,Serot,Senior Engineer,1993-08-15,9999-01-01
12905,Munehiro,Gecsei,Engineer,1987-07-19,1993-07-18
12905,Munehiro,Gecsei,Senior Engineer,1993-07-18,9999-01-01
12922,Jacqueline,Porenta,Senior Staff,1985-11-20,1993-09-16
12926,Heekeun,Luby,Senior Staff,1992-12-24,9999-01-01
12926,Heekeun,Luby,Staff,1985-12-24,1992-12-24
12937,Arup,Cincotta,Staff,1991-10-27,1992-12-14
12940,Odinaldo,Farrar,Engineer,1987-12-12,1992-12-11
12940,Odinaldo,Farrar,Senior Engineer,1992-12-11,9999-01-01
12941,Tommaso,Perelgut,Engineer,1986-11-06,1995-11-06
12941,Tommaso,Perelgut,Senior Engineer,1995-11-06,9999-01-01
12949,Geoff,Asrin,Engineer,1987-02-12,1992-02-12
12949,Geoff,Asrin,Senior Engineer,1992-02-12,9999-01-01
12951,Mohammad,Keirsey,Senior Staff,1987-09-17,1994-07-27
12972,Juyoung,Azevdeo,Staff,1988-04-03,1990-08-07
12974,Gift,Frolund,Senior Staff,1994-10-24,1994-11-03
12974,Gift,Frolund,Staff,1986-10-24,1994-10-24
12977,Byong,Markovitch,Engineer,1987-08-24,1992-08-23
12977,Byong,Markovitch,Senior Engineer,1992-08-23,9999-01-01
12983,Elliott,Hambrick,Staff,1999-06-28,9999-01-01
13012,Florina,Harbusch,Senior Engineer,1987-12-24,2002-05-24
13030,Yahiko,Kroll,Senior Staff,1999-11-25,9999-01-01
13030,Yahiko,Kroll,Staff,1993-11-25,1999-11-25
13046,Vivian,Stafford,Senior Staff,1987-04-19,9999-01-01
13047,Atilio,Chelton,Engineer,1992-02-26,1997-02-25
13047,Atilio,Chelton,Senior Engineer,1997-02-25,9999-01-01
13049,Fan,Naudin,Staff,1985-10-06,1986-01-08
13062,Xinglin,Baak,Technique Leader,1993-01-08,2000-05-31
13075,Rosella,Morrin,Senior Staff,1991-08-17,9999-01-01
13075,Rosella,Morrin,Staff,1986-08-17,1991-08-17
13076,Deniz,Skafidas,Engineer,1995-01-28,9999-01-01
13096,Ibibia,Armand,Engineer,1994-04-22,2001-04-22
13096,Ibibia,Armand,Senior Engineer,2001-04-22,9999-01-01
13103,Srinidhi,Ellozy,Senior Engineer,1988-06-19,9999-01-01
13113,Kwun,Landherr,Staff,1993-01-16,1996-10-07
13124,Quingbo,Garnick,Senior Staff,1985-03-17,9999-01-01
13133,Guther,Senzako,Senior Staff,1991-09-03,9999-01-01
13133,Guther,Senzako,Staff,1985-09-03,1991-09-03
13134,Lorien,Chepyzhov,Engineer,1987-10-23,1993-10-22
13134,Lorien,Chepyzhov,Senior Engineer,1993-10-22,9999-01-01
13144,Persi,Nollmann,Senior Staff,1997-06-19,9999-01-01
13144,Persi,Nollmann,Staff,1989-06-19,1997-06-19
13146,Haldon,Erie,Senior Staff,1985-05-25,9999-01-01
13147,Shichao,Ginesta,Senior Staff,1998-06-29,9999-01-01
13147,Shichao,Ginesta,Staff,1993-06-29,1998-06-29
13156,Akeel,Millington,Engineer,1992-08-18,2000-08-18
13156,Akeel,Millington,Senior Engineer,2000-08-18,9999-01-01
13165,Lucian,Benner,Engineer,1988-03-16,1995-03-17
13165,Lucian,Benner,Senior Engineer,1995-03-17,9999-01-01
13168,Munir,Stentiford,Engineer,1987-09-11,1992-09-10
13168,Munir,Stentiford,Senior Engineer,1992-09-10,9999-01-01
13170,Cheong,Bernardeschi,Senior Staff,1998-01-09,9999-01-01
13170,Cheong,Bernardeschi,Staff,1993-01-09,1998-01-09
13171,Anoosh,Birnbaum,Engineer,1987-08-31,1995-08-31
13171,Anoosh,Birnbaum,Senior Engineer,1995-08-31,9999-01-01
13173,Arve,Horswill,Senior Staff,1996-09-23,9999-01-01
13173,Arve,Horswill,Staff,1987-09-24,1996-09-23
13179,Moty,Janocha,Staff,1999-02-19,9999-01-01
13182,Kokou,Rodite,Engineer,1999-03-03,9999-01-01
13186,Kyoichi,Barbanera,Senior Staff,1995-04-29,9999-01-01
13186,Kyoichi,Barbanera,Staff,1986-04-29,1995-04-29
13192,Rosita,Flowers,Technique Leader,1993-02-01,9999-01-01
13202,Aram,Scharstein,Senior Staff,1992-03-28,9999-01-01
13202,Aram,Scharstein,Staff,1986-03-29,1992-03-28
13210,Jianhua,Klassen,Senior Staff,2002-07-27,9999-01-01
13210,Jianhua,Klassen,Staff,1997-07-27,2002-07-27
13213,Hein,Billawala,Senior Staff,1993-08-30,9999-01-01
13213,Hein,Billawala,Staff,1988-08-30,1993-08-30
13221,Premsyl,Famili,Senior Staff,1993-02-26,1998-10-21
13221,Premsyl,Famili,Staff,1987-02-27,1993-02-26
13232,Mitchel,Fujisaki,Technique Leader,1986-06-02,9999-01-01
13233,Alselm,Chvatal,Engineer,1987-03-31,1995-03-31
13233,Alselm,Chvatal,Senior Engineer,1995-03-31,9999-01-01
13238,Ebru,Foote,Senior Staff,1998-10-10,9999-01-01
13238,Ebru,Foote,Staff,1993-10-10,1998-10-10
13240,King,Pileggi,Engineer,1994-03-10,2001-03-10
13240,King,Pileggi,Senior Engineer,2001-03-10,9999-01-01
13243,Fay,Huxford,Staff,1999-09-18,1999-11-11
13250,Zeydy,Schusler,Assistant Engineer,1988-10-28,1993-10-28
13250,Zeydy,Schusler,Engineer,1993-10-28,1998-10-27
13250,Zeydy,Schusler,Senior Engineer,1998-10-27,9999-01-01
13272,Arun,Jiang,Senior Staff,1985-03-10,9999-01-01
13276,Yechiam,Seuren,Senior Staff,1991-03-09,9999-01-01
13276,Yechiam,Seuren,Staff,1986-03-09,1991-03-09
13288,Muneo,Broomell,Senior Staff,1995-04-14,9999-01-01
13288,Muneo,Broomell,Staff,1987-04-14,1995-04-14
13291,Georg,Stamatiou,Engineer,1986-10-30,1993-10-30
13291,Georg,Stamatiou,Senior Engineer,1993-10-30,9999-01-01
13299,Guiseppe,Butner,Staff,1997-03-08,1998-09-13
13302,Mack,Alencar,Engineer,1990-09-26,1997-09-26
13302,Mack,Alencar,Senior Engineer,1997-09-26,9999-01-01
13305,Bikash,Herath,Senior Staff,1994-07-17,1995-01-19
13305,Bikash,Herath,Staff,1985-07-17,1994-07-17
13315,Sakthirel,Stroustrup,Engineer,1991-06-02,1999-06-02
13315,Sakthirel,Stroustrup,Senior Engineer,1999-06-02,9999-01-01
13332,Nidapan,Pearson,Assistant Engineer,1987-09-24,1992-09-23
13332,Nidapan,Pearson,Engineer,1992-09-23,1997-09-23
13332,Nidapan,Pearson,Senior Engineer,1997-09-23,9999-01-01
13333,Yoshinari,Hennebert,Assistant Engineer,1988-03-23,1996-03-23
13333,Yoshinari,Hennebert,Engineer,1996-03-23,9999-01-01
13341,Bodh,Doering,Senior Staff,1992-03-10,9999-01-01
13341,Bodh,Doering,Staff,1986-03-11,1992-03-10
13343,Heon,Usery,Senior Staff,1995-07-30,9999-01-01
13343,Heon,Usery,Staff,1988-07-29,1995-07-30
13368,Kiyokazu,Klassen,Staff,1997-09-30,9999-01-01
13371,Nakhoon,Riexinger,Senior Engineer,1991-12-13,9999-01-01
13373,Juichirou,Naumovich,Senior Staff,2000-08-23,9999-01-01
13373,Juichirou,Naumovich,Staff,1991-08-24,2000-08-23
13385,Claudi,Buchter,Senior Staff,1986-06-10,9999-01-01
13386,Khosrow,Sgarro,Technique Leader,1986-02-23,9999-01-01
13389,Divine,Cmelik,Senior Staff,1988-03-23,9999-01-01
13392,Fumitake,Beidas,Senior Staff,1993-08-26,9999-01-01
13392,Fumitake,Beidas,Staff,1988-08-26,1993-08-26
13396,Chuanyi,Aumann,Senior Staff,1994-03-29,9999-01-01
13402,Augustine,Dulli,Engineer,1999-09-12,9999-01-01
13405,Randy,Baba,Senior Staff,1990-05-10,9999-01-01
13407,Gio,Chenoweth,Engineer,1992-10-03,2001-10-03
13407,Gio,Chenoweth,Senior Engineer,2001-10-03,9999-01-01
13408,Sreekrishna,Lagarias,Engineer,1995-07-25,2000-07-24
13408,Sreekrishna,Lagarias,Senior Engineer,2000-07-24,9999-01-01
13415,Nathalie,Speer,Technique Leader,1991-04-25,9999-01-01
13422,Vishwani,Gerlach,Engineer,1988-01-17,1995-01-17
13422,Vishwani,Gerlach,Senior Engineer,1995-01-17,9999-01-01
13442,Giordano,Miake,Senior Staff,1994-06-16,9999-01-01
13442,Giordano,Miake,Staff,1987-06-16,1994-06-16
13443,Mayuko,Puppo,Engineer,1990-12-26,1996-12-25
13443,Mayuko,Puppo,Senior Engineer,1996-12-25,9999-01-01
13445,Renee,Dehkordi,Engineer,1996-11-29,9999-01-01
13451,Gretta,Weiland,Senior Staff,1995-08-23,9999-01-01
13451,Gretta,Weiland,Staff,1986-08-23,1995-08-23
13457,Shooichi,Parfitt,Engineer,1986-01-18,1991-01-18
13457,Shooichi,Parfitt,Senior Engineer,1991-01-18,9999-01-01
13458,Feipei,Nivat,Engineer,1989-03-02,1995-03-02
13458,Feipei,Nivat,Senior Engineer,1995-03-02,9999-01-01
13463,Theron,Berstel,Engineer,1988-01-26,1993-01-25
13463,Theron,Berstel,Senior Engineer,1993-01-25,9999-01-01
13465,Sasan,Rehfuss,Engineer,1999-03-12,9999-01-01
13493,Uinam,Jullig,Engineer,1987-09-07,1992-09-06
13493,Uinam,Jullig,Senior Engineer,1992-09-06,9999-01-01
13504,Parto,Mandell,Assistant Engineer,1986-12-21,1994-12-21
13504,Parto,Mandell,Engineer,1994-12-21,9999-01-01
13521,Jaewoo,Tasistro,Engineer,1988-12-16,1991-02-18
13524,Chaoyi,Porotnikoff,Senior Staff,2000-10-27,9999-01-01
13524,Chaoyi,Porotnikoff,Staff,1995-10-28,2000-10-27
13535,Arunas,Schlenzig,Assistant Engineer,1986-05-19,1993-05-19
13535,Arunas,Schlenzig,Engineer,1993-05-19,2000-05-19
13535,Arunas,Schlenzig,Senior Engineer,2000-05-19,9999-01-01
13546,Aimee,Brookner,Engineer,1988-10-26,1997-10-26
13546,Aimee,Brookner,Senior Engineer,1997-10-26,9999-01-01
13549,Matk,Koprowski,Technique Leader,1997-06-18,9999-01-01
13552,Ingmar,Capobianchi,Senior Staff,1993-03-23,9999-01-01
13552,Ingmar,Capobianchi,Staff,1985-03-23,1993-03-23
13560,Sibyl,Jeong,Assistant Engineer,1986-07-28,1994-07-28
13560,Sibyl,Jeong,Engineer,1994-07-28,1998-03-12
13576,Jungsoon,Engberts,Senior Staff,2001-08-29,9999-01-01
13576,Jungsoon,Engberts,Staff,1992-08-29,2001-08-29
13578,Tadahiko,Christianini,Technique Leader,1994-05-22,1997-04-13
13605,Dmitry,Encarnacion,Senior Staff,1991-09-29,9999-01-01
13605,Dmitry,Encarnacion,Staff,1985-09-29,1991-09-29
13621,Fei,Haddadi,Assistant Engineer,1987-02-09,1995-02-09
13621,Fei,Haddadi,Engineer,1995-02-09,9999-01-01
13624,Zhigen,Yurek,Senior Staff,1996-05-11,9999-01-01
13624,Zhigen,Yurek,Staff,1987-05-12,1996-05-11
13629,Dzung,Trelles,Engineer,1987-01-03,1994-01-03
13629,Dzung,Trelles,Senior Engineer,1994-01-03,9999-01-01
13648,Zejun,Lamba,Technique Leader,1985-11-16,9999-01-01
13651,Stamatina,Plesums,Engineer,1987-09-02,1990-03-31
13653,Kristen,Iivonen,Senior Staff,2000-01-17,9999-01-01
13653,Kristen,Iivonen,Staff,1991-01-17,2000-01-17
13670,Moti,Takanami,Senior Engineer,1988-06-30,9999-01-01
13680,Denny,Speer,Staff,1996-02-05,9999-01-01
13684,Elvia,Christ,Senior Staff,1985-02-06,2002-03-30
13685,Weicheng,Hockney,Engineer,1991-11-29,1999-11-29
13685,Weicheng,Hockney,Senior Engineer,1999-11-29,9999-01-01
13697,Shuichi,Weedon,Technique Leader,1985-06-20,9999-01-01
13698,Domenico,Mitchem,Engineer,1991-03-19,1997-04-20
13704,Vishu,Kumaresan,Engineer,1987-10-01,1995-10-01
13704,Vishu,Kumaresan,Senior Engineer,1995-10-01,9999-01-01
13721,Sugwoo,Delgrossi,Senior Staff,2001-09-20,9999-01-01
13721,Sugwoo,Delgrossi,Staff,1995-09-21,2001-09-20
13727,Vitali,Merey,Staff,1999-10-07,9999-01-01
13738,Bangqing,Mitchem,Engineer,1998-06-30,9999-01-01
13747,Masaru,Capobianchi,Senior Staff,1987-03-06,1987-12-10
13766,Tremaine,Heemskerk,Senior Staff,1986-08-18,9999-01-01
13768,Sedat,Lovengreen,Staff,1986-11-19,1990-09-18
13769,Yakichi,Trogemann,Senior Staff,1988-10-18,9999-01-01
13775,Arve,Maierhofer,Senior Staff,1994-10-21,9999-01-01
13775,Arve,Maierhofer,Staff,1987-10-21,1994-10-21
13786,Takushi,Berendt,Senior Staff,1995-05-19,9999-01-01
13786,Takushi,Berendt,Staff,1989-05-19,1995-05-19
13787,Xiaobin,Sinicrope,Engineer,1990-10-30,1996-10-29
13787,Xiaobin,Sinicrope,Senior Engineer,1996-10-29,9999-01-01
13788,Takahira,Furedi,Assistant Engineer,1997-04-03,1997-04-12
13792,Valery,Sury,Senior Staff,1991-07-27,9999-01-01
13792,Valery,Sury,Staff,1985-07-27,1991-07-27
13795,Mayuri,Gewali,Technique Leader,1986-08-04,1988-03-13
13796,Paloma,Thorelli,Engineer,1996-01-01,9999-01-01
13801,Shih,Mayerwieser,Staff,1999-05-26,1999-06-25
13809,Kiyotoshi,Basagni,Senior Staff,1991-01-12,9999-01-01
13809,Kiyotoshi,Basagni,Staff,1986-01-12,1991-01-12
13815,Guadalupe,Plotkin,Engineer,1985-09-09,1993-09-09
13815,Guadalupe,Plotkin,Senior Engineer,1993-09-09,9999-01-01
13825,Arlette,Pell,Technique Leader,1986-08-02,9999-01-01
13841,Christophe,Spinelli,Technique Leader,1992-02-01,9999-01-01
13842,Juichirou,Cichocki,Senior Staff,2000-04-20,9999-01-01
13842,Juichirou,Cichocki,Staff,1991-04-21,2000-04-20
13846,Guiseppe,Welham,Senior Staff,1985-03-20,9999-01-01
13853,Mingsen,Roohalamini,Senior Staff,1991-03-25,9999-01-01
13859,Anoosh,Fujisawa,Engineer,1987-08-23,1992-08-22
